text,label,error_type,confidence,variability,correctness,forgetfulness,category
За тот год добыча угля не возросла на 10 млн тонн.,0,Semantics,0.8243549551282611,0.22813535179342115,6.0,0.0,ambiguous
Маша похожа и Катя похожа.,0,Syntax,0.8243630954197475,0.26509511604468344,5.0,0.0,ambiguous
В доме кто-то есть.,1,0,0.8244175953524453,0.1993179672170792,6.0,1.0,ambiguous
Покеру он принял свое решение посвятить все свое время.,0,Syntax,0.8244281879493168,0.26194829646065637,6.0,0.0,ambiguous
Калязинской ПМК-500 требуются шофера для работы на автомашинах ГАЗ-52 и ЗИЛ-585 со сдельной оплатой.,0,Morphology,0.8244673396859851,0.24007534980288048,5.0,0.0,ambiguous
Уличных звуков не доносится сквозь двойные рамы.,0,Semantics,0.8244702028376716,0.2903402754141781,6.0,0.0,ambiguous
Король Хуссейн не выбрал преемником Хасана.,0,Semantics,0.8245129798139844,0.2753764215875869,6.0,0.0,ambiguous
Я с трудом был целый день дома.,0,Semantics,0.8246513562543052,0.2917552574755256,6.0,0.0,ambiguous
"Современный ребёнок — независимая личность, в раннем возрасте способный самостоятельно принимать решения.",0,Syntax,0.8246788254805973,0.28217274532911446,6.0,0.0,ambiguous
"Ваня сомневается, чтобы вернуться.",0,Semantics,0.8250214585236141,0.29511494430869617,6.0,0.0,ambiguous
"Я хочу, чтобы ты вернешься а я уйду.",0,Syntax,0.825193498815809,0.27697811704172987,6.0,0.0,ambiguous
"Истоками музыкальных суставов могут быть общественные комнаты, которые иногда строились на плантациях, чтобы темнокожие люди могли общаться во время рабства.",0,Hallucination,0.8253101493631091,0.22885448037455172,5.0,0.0,ambiguous
"Регион Ггеркуника находится в восточной части Армении, 1500-1900 м над уровнем моря.",0,Morphology,0.8253873118332454,0.2405328451175881,6.0,0.0,ambiguous
Этот сильно был очень тяжелым.,0,Syntax,0.8254216653960091,0.27237528179257137,6.0,0.0,ambiguous
Тебе завтра не будет туда попасть.,0,Syntax,0.8255797582013267,0.2873862057375716,6.0,0.0,ambiguous
Поодаль от тополя стояла Даша и смотрела на него.,0,Semantics,0.8257840062890734,0.25273796107931584,6.0,0.0,ambiguous
"Тома, вероятно, будет бояться собаки Мэри.",0,Syntax,0.8258706416402545,0.29221140444612026,6.0,0.0,ambiguous
Стив Кокс снова в группе по биатлону сменил командный тренер.,0,Syntax,0.8259132632187435,0.2691153853553841,5.0,0.0,ambiguous
"Иллирийские города капитулировали одна за другой, исключая такой крупный порт, как Аполлон.",0,Syntax,0.8261083492210933,0.2698482270005371,6.0,0.0,ambiguous
Меня включили заниматься этой проблемой.,0,Syntax,0.8262897431850433,0.25880738400608283,6.0,0.0,ambiguous
Она побежала в глубь коридора и чуть не потеряла туфель.,0,Morphology,0.8263779665742602,0.28321617464173426,6.0,0.0,ambiguous
Груша – довольно высокое дерева (некоторые сорта достигают в высоту до 20 метров).,0,Syntax,0.82640141248703,0.22070670830039604,6.0,0.0,ambiguous
В 6.30 пирог был испечен.,0,Semantics,0.8264077327081135,0.29816830361958047,6.0,0.0,ambiguous
Он проталкивался к двери и кашляет от морозного воздуха.,0,Syntax,0.8266929728644234,0.2745503530974885,6.0,0.0,ambiguous
"Возьми меня в пустыню, я засохну по тебе в Европе!",1,0,0.8266960041863578,0.12230839938743418,7.0,0.0,ambiguous
В отдалении показался человек.,0,Semantics,0.8268454394170216,0.2999664115988127,6.0,0.0,ambiguous
"Я показал этот текст студентам, обоим сведущим в эскимосском языке.",0,Syntax,0.8270532488822937,0.2591325828619257,6.0,0.0,ambiguous
"Максим Горький писал, что: «Надо говорить по-русски, а не по-вятски и не по-балахонски».",0,Syntax,0.8272647176470075,0.25321242273990047,6.0,0.0,ambiguous
Ее рука доверчиво на его плече.,0,Semantics,0.827354011791093,0.2723559415451669,6.0,0.0,ambiguous
"Вы знаете, у него был эфферент, афера и хаптатическая реакция.",0,Hallucination,0.8274116899285998,0.2674159554695294,6.0,0.0,ambiguous
Я похож с братом.,0,Syntax,0.827765383890697,0.26884812490776094,6.0,0.0,ambiguous
"Когда я вошел, он ел две груши.",0,Semantics,0.8278561170612063,0.29659985932437394,6.0,0.0,ambiguous
Многие млекопитающиеся (а звери ― это как раз и есть млекопитающиеся животные) кусают очень похоже на нас с вами.,0,Morphology,0.8278742602893284,0.224489224794265,6.0,0.0,ambiguous
"Все сбились с ног, готовясь к празднику, отдавая и принимая распоряжения, ругаясь, споря, моя полы, чистя синеющим мелом темное тяжелое серебро икон.",1,0,0.8278951304299491,0.23753471933713616,6.0,0.0,ambiguous
"Он сейчас направлялся в лапы той компании, о чем мы говорили.",0,Syntax,0.8279478677681514,0.26074679704436815,5.0,0.0,ambiguous
Студент готовится всякий сдавать экзамены.,0,Syntax,0.8279967861516135,0.26138944786324914,5.0,0.0,ambiguous
"Если ты требуешь, то кто-нибудь из нас поможет ей завтра.",1,0,0.8283689022064209,0.25844220231881576,6.0,1.0,ambiguous
"Шарлотта, живущая в изолированном доме, попросила у себя двухлетнего сына.",0,Hallucination,0.8283837905951908,0.2729538582477808,6.0,0.0,ambiguous
